contract_id,client_id,client_name,product,start_date,end_date,annual_premium,status,city_postal,risk_zone,client_age,channel,csp,gender
CTR_000186,CLI_000186,David Bertrand,Auto,2024-08-12,2025-08-06,636.04€,Cancelled,Nantes_44000,Low,54.0,Agency,,F
CTR_000187,CLI_000187,Pascal Michel,Auto,2025-04-25,2026-04-27,967.11 EUR,Active,Marseille_13000,Medium,26.0,Web,Worker,Female
CTR_000188,CLI_000188,Isabelle David,Auto,2024-01-23,30-01-2025,576.62€,Cancelled,Nantes_44000,Low,61.0,Web,Manager,Male
CTR_000189,CLI_000189,Isabelle David,Home,09-04-2024,30/03/2025,526.68€,Renewed,Lyon_69000,High,51.0,Phone,Self_employed,F
CTR_000190,CLI_000190,Nathalie Robert,Auto,2025-04-04,2026-03-29,704.85€,Active,Bordeaux_33000,Medium,48.0,Broker,Self_employed,
CTR_000191,CLI_000191,Sophie Moreau,Auto,2024-07-27,2025-06-29,684.66€,Renewed,Bordeaux_33000,Medium,,Agency,Employee,
CTR_000192,CLI_000192,Pierre Durand,Auto,2025-02-21,2026-03-08,817.37€,Suspended,Marseille_13000,Medium,47.0,Broker,Employee,Male
CTR_000193,CLI_000193,Catherine Bertrand,Auto,2024-01-29,2024-12-06,924.97€,Expired,Toulouse_31000,Medium,37.0,Agency,Self_employed,F
CTR_000194,CLI_000194,David Leroy,Home,01/20/2024,2025-01-27,428.66 EUR,Expired,Toulouse_31000,Medium,32.0,Agency,Worker,M
CTR_000195,CLI_000195,Isabelle Thomas,Auto,2023-06-09,2024-06-08,1055.44€,Renewed,Lyon_69000,High,44.0,Agency,Worker,F
CTR_000196,CLI_000196,Laurent Martin,Home,2025-02-25,2026-02-23,483.20€,Suspended,Marseille_13000,Medium,62.0,Agency,Manager,
CTR_000197,CLI_000197,Sandrine Durand,Auto,2023-06-09,06/01/2024,680.57€,Expired,Bordeaux_33000,Medium,32.0,Phone,Worker,M
CTR_000198,CLI_000198,Isabelle Bertrand,Home,2023-08-13,2024-08-05,616.99€,Expired,Paris_75001,High,42.0,Web,Manager,F
CTR_000199,CLI_000199,Sandrine Robert,Auto,2025-08-03,2026-07-16,482,Suspended,Dijon_21000,Low,28.0,Agency,Self_employed,Female
CTR_000200,CLI_000200,Jean Petit,Auto,2023-11-08,2024-12-15,483.99€,Expired,Dijon_21000,Low,51.0,Web,Manager,Male
CTR_000201,CLI_000201,Pascal Leroy,Auto,2024-06-14,2025-06-06,926.96€,Expired,Toulouse_31000,Medium,37.0,Broker,Employee,M
CTR_000202,CLI_000202,Sandrine David,Auto,2023-09-15,2024-08-27,565.49€,Expired,Dijon_21000,Low,34.0,Broker,Worker,Female
CTR_000203,CLI_000203,Laurent Durand,Auto,2024-12-14,2025-12-28,537.12€,Suspended,Dijon_21000,Low,,Agency,Manager,Female
CTR_000204,CLI_000204,Jean Dubois,Health,2025-03-17,2026-04-13,1375.44€,Suspended,Dijon_21000,Low,44.0,Phone,Worker,Male
CTR_000205,CLI_000205,Marie Michel,Auto,2025-01-23,2025-12-22,939.36€,Active,Marseille_13000,Medium,38.0,Broker,Self_employed,M
CTR_000206,CLI_000206,Jean Robert,Health,2025-07-10,2026-06-07,1840.87€,Active,Toulouse_31000,Medium,54.0,Broker,Manager,Female
CTR_000207,CLI_000207,Marie Robert,Home,2025-06-15,06/14/2026,349.93€,Active,Toulouse_31000,Medium,24.0,Agency,Student,M
CTR_000208,CLI_000208,Christine Michel,Auto,2024-07-11,2025-07-29,1008.98€,Renewed,Lyon_69000,High,51.0,Agency,Manager,F
CTR_000209,CLI_000209,Olivier Dubois,Auto,2023-09-05,2024-08-16,751.86€,Renewed,Bordeaux_33000,Medium,25.0,Phone,Self_employed,M
CTR_000210,CLI_000210,Sandrine Bertrand,Auto,2023-04-15,2024-03-24,660.80€,Renewed,Nantes_44000,Low,45.0,Web,Manager,M
CTR_000211,CLI_000211,Sophie Moreau,Home,2024-01-18,2025-01-02,262.63€,Expired,Nantes_44000,Low,44.0,Web,Employee,M
CTR_000212,CLI_000212,Jean Laurent,Auto,2025-08-13,2026-10-10,1024.52€,Suspended,Paris_75001,High,30.0,Broker,Manager,Female
CTR_000213,CLI_000213,Marie Michel,Auto,10/03/2024,2025-03-25,772.27€,Cancelled,Bordeaux_33000,Medium,57.0,Phone,Manager,M
CTR_000214,CLI_000214,Laurent Garcia,Life,24-08-2023,2024-08-15,1723.50€,Expired,Toulouse_31000,Medium,38.0,Web,,F
CTR_000215,CLI_000215,Nathalie Martin,Auto,2024-05-07,2025-05-20,1584.29€,Renewed,Lyon_69000,High,18.0,Phone,Unemployed,M
CTR_000216,CLI_000216,Olivier Martin,Life,24/06/2023,2024-06-21,1897.62€,Renewed,Marseille_13000,Medium,35.0,Web,Self_employed,Male
CTR_000217,CLI_000217,Olivier Dubois,Health,2023-10-19,04/10/2024,$1151.69,Cancelled,Bordeaux_33000,Medium,49.0,Web,Employee,M
CTR_000218,CLI_000218,David David,Auto,2023-08-12,2024-08-23,701.73€,Cancelled,Nantes_44000,Low,37.0,Phone,,M
CTR_000219,CLI_000219,Pierre Robert,Auto,2024-03-19,2025-05-09,626.14€,Expired,Dijon_21000,Low,59.0,Broker,,F
CTR_000220,CLI_000220,Laurent Laurent,Auto,2024-11-10,2025-11-18,484.66€,Active,Dijon_21000,Low,48.0,Web,Worker,Female
CTR_000221,CLI_000221,Jean Robert,Home,2024-09-05,2025-09-29,363.32€,Active,Bordeaux_33000,Medium,49.0,Web,Self_employed,M
CTR_000222,CLI_000222,Pierre Garcia,Auto,2025-07-18,2026-06-17,1012.77€,Active,Marseille_13000,Medium,39.0,Agency,Manager,
CTR_000223,CLI_000223,Pierre Michel,Home,2024-08-14,2025-07-26,266.22 EUR,Expired,Dijon_21000,Low,59.0,Broker,Employee,Male
CTR_000224,CLI_000224,Catherine Moreau,Home,2025-01-06,04/02/2026,$445.55,Active,Marseille_13000,Medium,40.0,Agency,Manager,F
CTR_000225,CLI_000225,Isabelle Petit,Auto,2024-12-07,2025-12-16,927.86€,Active,Toulouse_31000,Medium,,Phone,Employee,F
CTR_000226,CLI_000226,Catherine Leroy,Auto,2025-08-27,2026-07-07,732.54€,Suspended,Bordeaux_33000,Medium,65.0,Web,,M
CTR_000227,CLI_000227,Olivier David,Auto,2025-06-15,07-05-2026,1222.97€,Active,Lyon_69000,High,47.0,Agency,Employee,Male
CTR_000228,CLI_000228,Sandrine Dubois,Home,2025-08-10,27-06-2026,560,Active,Paris_75001,High,54.0,Broker,Worker,Female
CTR_000229,CLI_000229,Pascal Leroy,Home,2024-09-14,10/23/2025,526.96€,Active,Lyon_69000,High,49.0,Broker,,Male
CTR_000230,CLI_000230,Nicolas Thomas,Life,2025-02-26,2026-02-24,1896.25€,Active,Toulouse_31000,Medium,40.0,Phone,Employee,F
CTR_000231,CLI_000231,Jean Durand,Auto,2025-01-16,2026-02-12,790.26€,Active,Bordeaux_33000,Medium,39.0,Web,,F
CTR_000232,CLI_000232,Laurent Simon,Auto,2023-07-25,2024-06-20,575.66€,Cancelled,Dijon_21000,Low,34.0,Web,Employee,
CTR_000233,CLI_000233,Catherine David,Auto,2023-10-26,2024-11-09,€722.24,Renewed,Nantes_44000,Low,50.0,Broker,Employee,F
CTR_000234,CLI_000234,Isabelle Martin,Auto,2025-06-30,2026-06-29,1366.30€,Active,Paris_75001,High,49.0,Phone,Manager,Male
CTR_000235,CLI_000235,Jean Martin,Life,2024-02-21,2025-01-06,1479.14€,Cancelled,Lyon_69000,High,41.0,Agency,Manager,Male
CTR_000236,CLI_000236,Pierre Thomas,Auto,2023-02-07,2024-02-11,696.90€,Renewed,Nantes_44000,Low,33.0,Phone,Worker,
CTR_000237,CLI_000237,Sandrine Thomas,Home,2024-10-26,2025-12-14,406.84€,Suspended,Toulouse_31000,Medium,55.0,Agency,Manager,Male
CTR_000238,CLI_000238,Olivier Laurent,Auto,2024-01-08,2024-11-30,975.81 EUR,Cancelled,Lyon_69000,High,61.0,Agency,Employee,Male
CTR_000239,CLI_000239,Isabelle Martin,Auto,2025-01-27,14/03/2026,$1483.54,Active,Marseille_13000,Medium,23.0,Web,Unemployed,Female
CTR_000240,CLI_000240,Nicolas Durand,Auto,2024-09-25,2025-09-16,$819.32,Expired,Bordeaux_33000,Medium,,Agency,Worker,Male
CTR_000241,CLI_000241,Laurent Dubois,Auto,2024-11-04,25/10/2025,1378.62€,Active,Paris_75001,High,74.0,Broker,Retired,Female
CTR_000242,CLI_000242,Pascal Thomas,Health,03/01/2023,2024-03-09,1231.26€,Renewed,Bordeaux_33000,Medium,46.0,Phone,Manager,Male
CTR_000243,CLI_000243,Sophie Dubois,Life,28/07/2024,15-08-2025,1635.93€,Cancelled,Paris_75001,High,50.0,Phone,Worker,Female
CTR_000244,CLI_000244,Sandrine Dubois,Home,2023-07-15,29-06-2024,$504.66,Renewed,Marseille_13000,Medium,47.0,Broker,,Female
CTR_000245,CLI_000245,Isabelle Petit,Health,2023-04-30,2024-06-01,2106.41€,Renewed,Lyon_69000,High,64.0,Web,Employee,Female
CTR_000246,CLI_000246,Sandrine Simon,Home,2023-01-16,2024-01-10,338.12€,Cancelled,Toulouse_31000,Medium,38.0,Agency,Worker,
CTR_000247,CLI_000247,Olivier Laurent,Home,2024-01-28,2024-12-09,€307.07,Expired,Nantes_44000,Low,45.0,Web,,M
CTR_000248,CLI_000248,Pascal Leroy,Auto,2023-06-28,2024-05-25,971.44€,Cancelled,Lyon_69000,High,,Broker,Manager,
CTR_000249,CLI_000249,Catherine Bertrand,Home,2024-04-30,2025-04-17,513.89€,Renewed,Marseille_13000,Medium,32.0,Web,Employee,
CTR_000250,CLI_000250,Olivier Dubois,Auto,2024-03-22,2025-02-17,1126.54 euros,Expired,Paris_75001,High,25.0,Broker,,Male
CTR_000251,CLI_000251,Nicolas Thomas,Auto,2023-12-13,2025-02-04,706.30 euros,Cancelled,Bordeaux_33000,Medium,40.0,Phone,Worker,M
CTR_000252,CLI_000252,Catherine Bertrand,Auto,2024-12-11,2025-12-02,487.51€,Suspended,Dijon_21000,Low,65.0,Phone,Self_employed,Female
CTR_000253,CLI_000253,Olivier Bertrand,Health,03-01-2025,2025-12-06,1133.95€,Suspended,Marseille_13000,Medium,18.0,Phone,Unemployed,
CTR_000254,CLI_000254,Olivier Thomas,Home,2024-11-29,2025-12-06,€631.74,Suspended,Paris_75001,High,44.0,Web,,M
CTR_000255,CLI_000255,Catherine Garcia,Auto,2024-12-20,16/01/2026,$1371.37,Suspended,Lyon_69000,High,41.0,Web,Worker,Female
CTR_000256,CLI_000256,Christine Simon,Home,2024-10-24,2025-09-12,456.79€,Active,Marseille_13000,Medium,31.0,Web,Self_employed,F
CTR_000257,CLI_000257,Pascal Robert,Auto,2023-12-22,2024-12-15,1020.12€,Renewed,Marseille_13000,Medium,45.0,Web,Employee,M
CTR_000258,CLI_000258,Sophie Petit,Auto,2023-06-20,2024-07-16,$694.01,Renewed,Bordeaux_33000,Medium,44.0,Broker,Self_employed,M
CTR_000259,CLI_000259,David Michel,Home,2023-05-08,2024-05-18,231.36€,Renewed,Dijon_21000,Low,44.0,Phone,Self_employed,Male
CTR_000260,CLI_000260,Sophie Thomas,Life,2023-08-24,2024-08-23,1628.98€,Expired,Bordeaux_33000,Medium,38.0,Agency,Employee,Male
CTR_000261,CLI_000261,Laurent Leroy,Auto,2024-08-30,2025-08-29,1064.81€,Cancelled,Toulouse_31000,Medium,18.0,Broker,Student,Male
CTR_000262,CLI_000262,David Petit,Auto,2025-03-10,2026-04-20,488.75€,Active,Dijon_21000,Low,58.0,Web,Self_employed,Male
CTR_000263,CLI_000263,Pascal Dubois,Home,2024-09-22,2025-09-17,501.02€,Active,Lyon_69000,High,28.0,Agency,Self_employed,
CTR_000264,CLI_000264,Christine Laurent,Auto,2024-06-23,2025-06-01,€1034.95,Expired,Paris_75001,High,35.0,Web,Employee,
CTR_000265,CLI_000265,Isabelle Thomas,Auto,2023-05-14,2024-05-04,782.13€,Cancelled,Marseille_13000,Medium,,Broker,Manager,F
CTR_000266,CLI_000266,Christine David,Auto,2024-05-20,2025-05-08,1111.51€,Expired,Lyon_69000,High,60.0,Agency,Manager,Male
CTR_000267,CLI_000267,Jean Durand,Home,2023-04-26,2024-06-03,250.68 EUR,Cancelled,Dijon_21000,Low,38.0,Agency,Manager,
CTR_000268,CLI_000268,Laurent Thomas,Auto,2023-07-04,2024-06-19,1076.72€,Expired,Paris_75001,High,50.0,Web,Self_employed,Female
CTR_000269,CLI_000269,Catherine David,Life,2025-03-24,2026-03-18,1879,Suspended,Lyon_69000,High,53.0,Phone,Employee,M
CTR_000270,CLI_000270,Nicolas Michel,Home,2023-08-05,08/08/2024,388.08€,Cancelled,Marseille_13000,Medium,50.0,Broker,Employee,Male
CTR_000271,CLI_000271,Isabelle Garcia,Auto,2025-02-22,2026-03-10,867.57€,Active,Lyon_69000,High,52.0,Broker,Self_employed,M
CTR_000272,CLI_000272,David Garcia,Auto,06/16/2025,2026-06-04,583.64€,Suspended,Bordeaux_33000,Medium,41.0,Phone,Employee,Male
CTR_000273,CLI_000273,Pierre Martin,Home,2024-04-25,2025-04-04,416.54€,Expired,Bordeaux_33000,Medium,48.0,Broker,Worker,M
CTR_000274,CLI_000274,Olivier Simon,Health,2023-10-12,2024-08-29,1124.07€,Cancelled,Paris_75001,High,29.0,Agency,,F
CTR_000275,CLI_000275,Sandrine Martin,Home,2024-11-28,2025-11-07,254.02€,Suspended,Dijon_21000,Low,,Web,Self_employed,F
CTR_000276,CLI_000276,Catherine Durand,Home,2023-02-15,2024-01-13,$424.06,Cancelled,Toulouse_31000,Medium,28.0,Broker,Self_employed,Female
CTR_000277,CLI_000277,Nathalie Bertrand,Auto,2023-07-24,04/06/2024,1226.56€,Renewed,Toulouse_31000,Medium,20.0,Agency,Unemployed,
CTR_000278,CLI_000278,Isabelle David,Life,2023-11-09,2024-10-22,1883.30€,Renewed,Bordeaux_33000,Medium,65.0,Web,Manager,Female
CTR_000279,CLI_000279,Marie Leroy,Life,2025-08-19,2026-08-23,1993.50€,Active,Toulouse_31000,Medium,44.0,Web,Self_employed,Male
CTR_000280,CLI_000280,David Simon,Home,2023-10-05,2024-09-22,258.88€,Cancelled,Nantes_44000,Low,58.0,Web,Employee,
CTR_000281,CLI_000281,Christine Martin,Home,2023-12-30,15-11-2024,541.89€,Expired,Paris_75001,High,48.0,Phone,,F
CTR_000282,CLI_000282,David Michel,Auto,2024-08-07,2025-08-14,1179.33€,Expired,Toulouse_31000,Medium,24.0,Agency,Student,M
CTR_000283,CLI_000283,Marie Leroy,Auto,2025-09-08,2026-08-28,727.14€,Active,Toulouse_31000,Medium,45.0,Broker,Employee,Male
CTR_000284,CLI_000284,Sandrine Martin,Auto,2025-02-13,2026-02-16,652.80€,Suspended,Dijon_21000,Low,49.0,Agency,,F
CTR_000285,CLI_000285,Jean Durand,Auto,2023-06-03,06/11/2024,899.07€,Cancelled,Marseille_13000,Medium,47.0,Broker,,
CTR_000286,CLI_000286,Sophie Robert,Home,2023-02-14,2024-01-28,$747.05,Renewed,Paris_75001,High,,Agency,Manager,Female
CTR_000287,CLI_000287,Isabelle Michel,Home,20/01/2023,2024-01-24,383.77€,Cancelled,Bordeaux_33000,Medium,48.0,Web,Manager,F
CTR_000288,CLI_000288,Nathalie Bertrand,Auto,2025-06-12,2026-06-06,1212.40€,Suspended,Lyon_69000,High,56.0,Phone,Self_employed,Male
CTR_000289,CLI_000289,Laurent Moreau,Auto,2025-05-19,2026-05-28,596.08€,Active,Dijon_21000,Low,22.0,Phone,Employee,
CTR_000290,CLI_000290,Pascal Robert,Auto,2025-03-22,2026-03-09,1139.02€,Suspended,Lyon_69000,High,29.0,Phone,Self_employed,Male
CTR_000291,CLI_000291,David Moreau,Auto,2024-03-02,2025-03-12,688.12€,Cancelled,Bordeaux_33000,Medium,47.0,Agency,Worker,M
CTR_000292,CLI_000292,Nicolas Thomas,Auto,2023-10-26,2024-10-18,1130.72€,Expired,Paris_75001,High,35.0,Agency,Manager,Male
CTR_000293,CLI_000293,Sophie David,Home,2025-07-29,2026-09-04,356.55€,Suspended,Bordeaux_33000,Medium,33.0,Broker,Worker,Male
CTR_000294,CLI_000294,Nathalie Michel,Home,2023-02-15,2024-03-03,704.84€,Renewed,Paris_75001,High,,Phone,Worker,Female
CTR_000295,CLI_000295,Sandrine Robert,Auto,2023-10-22,2024-10-20,579.14€,Cancelled,Nantes_44000,Low,34.0,Phone,Self_employed,M
CTR_000296,CLI_000296,Pierre Thomas,Home,2024-03-19,2025-04-21,262.58 EUR,Expired,Nantes_44000,Low,,Broker,Worker,F
CTR_000297,CLI_000297,Jean Thomas,Auto,2024-02-10,2025-01-30,975.36€,Expired,Marseille_13000,Medium,75.0,Phone,,Male
CTR_000298,CLI_000298,David Robert,Auto,2024-04-05,04/04/2025,863.26€,Expired,Lyon_69000,High,43.0,Phone,Manager,F
CTR_000299,CLI_000299,Olivier Laurent,Home,2024-05-03,2025-05-24,350.62€,Cancelled,Bordeaux_33000,Medium,44.0,Web,Employee,Male
CTR_000300,CLI_000300,Nicolas David,Auto,2024-08-29,2025-07-27,1353.17€,Renewed,Paris_75001,High,66.0,Broker,Retired,Male
CTR_000301,CLI_000301,Pascal Robert,Auto,2024-03-27,2025-05-05,911.76€,Expired,Marseille_13000,Medium,52.0,Web,Employee,Female
CTR_000302,CLI_000302,Sandrine Dubois,Auto,2024-04-03,2025-02-25,$957.11,Cancelled,Lyon_69000,High,56.0,Agency,,M
CTR_000303,CLI_000303,Pierre David,Auto,2024-03-30,2025-02-24,894.75€,Expired,Marseille_13000,Medium,44.0,Broker,Manager,
CTR_000304,CLI_000304,Jean Michel,Life,2024-01-14,2024-12-22,2120.21 euros,Expired,Nantes_44000,Low,52.0,Agency,Employee,Female
CTR_000305,CLI_000305,Nicolas Leroy,Home,2023-10-29,2024-10-26,319.11€,Expired,Dijon_21000,Low,51.0,Phone,Worker,F
CTR_000306,CLI_000306,Laurent Michel,Auto,05/21/2023,28-03-2024,557.63€,Cancelled,Dijon_21000,Low,57.0,Phone,Self_employed,Male
CTR_000307,CLI_000307,Sophie Leroy,Auto,2023-04-17,18/04/2024,657.39€,Cancelled,Nantes_44000,Low,50.0,Broker,Manager,M
CTR_000308,CLI_000308,Laurent Michel,Health,2025-01-27,2026-02-10,976.29 euros,Active,Paris_75001,High,47.0,Phone,Manager,F
CTR_000309,CLI_000309,Catherine Moreau,Health,2024-10-29,2025-11-13,1426.11€,Suspended,Toulouse_31000,Medium,,Web,Manager,Female
CTR_000310,CLI_000310,Laurent Bertrand,Health,2025-05-09,2026-05-29,1781.43€,Suspended,Marseille_13000,Medium,57.0,Agency,Worker,F
CTR_000311,CLI_000311,David Robert,Auto,20/09/2023,2024-09-27,995,Cancelled,Marseille_13000,Medium,45.0,Web,Employee,
CTR_000312,CLI_000312,Laurent Simon,Auto,2024-05-22,2025-06-25,747.73€,Cancelled,Bordeaux_33000,Medium,45.0,Broker,Manager,M
CTR_000313,CLI_000313,Nicolas Durand,Auto,2025-10-02,09/12/2026,776.53€,Active,Bordeaux_33000,Medium,39.0,Phone,,Female
CTR_000314,CLI_000314,Sophie Dubois,Auto,2024-09-23,2025-10-09,959.12€,Expired,Marseille_13000,Medium,41.0,Agency,,Male
CTR_000315,CLI_000315,Marie Garcia,Home,2023-12-23,2024-11-26,401.86€,Renewed,Bordeaux_33000,Medium,42.0,Agency,Self_employed,Female
CTR_000316,CLI_000316,Sophie Simon,Auto,2024-10-18,10/06/2025,840.29€,Suspended,Toulouse_31000,Medium,39.0,Phone,Worker,F
CTR_000317,CLI_000317,Pierre Durand,Auto,2023-09-17,06-10-2024,583.03€,Expired,Bordeaux_33000,Medium,48.0,Broker,,M
CTR_000318,CLI_000318,Pierre Laurent,Life,2025-05-10,03/17/2026,1617.02€,Active,Bordeaux_33000,Medium,55.0,Agency,Employee,Male
CTR_000319,CLI_000319,Marie Robert,Health,2023-12-23,2025-01-07,1343.42€,Renewed,Toulouse_31000,Medium,45.0,Web,Worker,
CTR_000320,CLI_000320,Laurent Thomas,Health,2023-10-31,2024-10-06,1692.51€,Renewed,Nantes_44000,Low,57.0,Broker,Worker,
CTR_000321,CLI_000321,Marie Thomas,Home,2023-04-11,2024-03-17,420.40 euros,Cancelled,Toulouse_31000,Medium,38.0,Agency,Employee,Female
CTR_000322,CLI_000322,David Leroy,Life,2023-03-28,2024-04-12,2530.50€,Expired,Marseille_13000,Medium,61.0,Agency,Worker,Male
CTR_000323,CLI_000323,Isabelle David,Home,2023-03-16,2024-03-03,569.42 euros,Expired,Lyon_69000,High,39.0,Agency,Self_employed,Female
CTR_000324,CLI_000324,Pascal Robert,Auto,17-06-2023,2024-07-04,540,Renewed,Nantes_44000,Low,62.0,Phone,Worker,Female
CTR_000325,CLI_000325,Olivier Robert,Auto,2024-02-18,2025-03-13,714.75€,Cancelled,Toulouse_31000,Medium,28.0,Broker,Worker,M
CTR_000326,CLI_000326,Nathalie Robert,Auto,2023-06-22,2024-07-10,645.72€,Cancelled,Toulouse_31000,Medium,33.0,Agency,Manager,M
CTR_000327,CLI_000327,Olivier Dubois,Auto,04/04/2025,22/04/2026,600.24€,Suspended,Dijon_21000,Low,44.0,Broker,Worker,
CTR_000328,CLI_000328,Laurent Garcia,Auto,2025-07-26,07/10/2026,849.59€,Active,Bordeaux_33000,Medium,47.0,Phone,Worker,M
CTR_000329,CLI_000329,Pierre Dubois,Health,2023-07-31,2024-07-25,1776.53 euros,Renewed,Marseille_13000,Medium,,Agency,Self_employed,
CTR_000330,CLI_000330,Christine Durand,Home,2023-01-20,2024-01-11,381.40€,Renewed,Marseille_13000,Medium,42.0,Broker,Manager,
CTR_000331,CLI_000331,Marie Simon,Home,2024-11-06,2025-10-31,442.23€,Active,Marseille_13000,Medium,46.0,Broker,Self_employed,Male
CTR_000332,CLI_000332,Olivier Moreau,Auto,10/06/2024,2025-06-04,557.19€,Cancelled,Nantes_44000,Low,50.0,Web,Employee,Female
CTR_000333,CLI_000333,Catherine Simon,Life,2025-09-03,2026-08-20,1541.68 EUR,Suspended,Bordeaux_33000,Medium,37.0,Phone,Manager,F
CTR_000334,CLI_000334,Isabelle Garcia,Auto,2025-01-10,2026-02-19,1235.15€,Active,Lyon_69000,High,38.0,Agency,,M
CTR_000335,CLI_000335,Pascal Michel,Home,2024-01-29,2025-01-13,344.62€,Expired,Toulouse_31000,Medium,62.0,Phone,Employee,
CTR_000336,CLI_000336,Laurent Leroy,Life,2023-07-22,2024-08-14,1477.03€,Cancelled,Lyon_69000,High,38.0,Broker,Manager,F
CTR_000337,CLI_000337,Isabelle Dubois,Home,04/26/2024,2025-04-06,330.25€,Renewed,Nantes_44000,Low,47.0,Phone,Self_employed,Male
CTR_000338,CLI_000338,Sophie Petit,Auto,10-01-2023,2023-12-31,920.79€,Cancelled,Toulouse_31000,Medium,26.0,Broker,Self_employed,F
CTR_000339,CLI_000339,Christine Thomas,Life,2023-11-08,2024-10-07,1938.91€,Expired,Bordeaux_33000,Medium,37.0,Web,Employee,M
CTR_000340,CLI_000340,Pierre Leroy,Life,2025-04-29,2026-06-03,1910.47€,Suspended,Toulouse_31000,Medium,40.0,Agency,Worker,Male
CTR_000341,CLI_000341,Isabelle Bertrand,Auto,2025-06-04,2026-06-23,616.56€,Suspended,Nantes_44000,Low,52.0,Broker,Self_employed,
CTR_000342,CLI_000342,Sophie Laurent,Auto,2023-12-03,2024-11-20,650.81€,Cancelled,Bordeaux_33000,Medium,69.0,Broker,Retired,Female
CTR_000343,CLI_000343,Christine Petit,Auto,2023-12-28,2024-12-08,710.46€,Expired,Toulouse_31000,Medium,44.0,Agency,,Male
CTR_000344,CLI_000344,Sophie Durand,Home,2023-12-11,2024-12-06,365.40€,Renewed,Marseille_13000,Medium,66.0,Phone,Retired,
CTR_000345,CLI_000345,Isabelle Leroy,Home,2025-04-05,2026-03-06,539.22€,Active,Lyon_69000,High,44.0,Web,Manager,M
CTR_000346,CLI_000346,Marie Moreau,Life,2025-08-03,07/06/2026,$2148.71,Active,Bordeaux_33000,Medium,59.0,Web,Worker,Female
CTR_000347,CLI_000347,Pascal Thomas,Auto,2024-03-06,2025-04-28,1197.51€,Expired,Lyon_69000,High,53.0,Phone,Employee,F
CTR_000348,CLI_000348,Nathalie Simon,Life,2024-01-27,2025-02-06,2381.97€,Cancelled,Lyon_69000,High,67.0,Phone,Retired,Female
CTR_000349,CLI_000349,David Robert,Home,2025-06-18,2026-06-04,€300.18,Suspended,Dijon_21000,Low,54.0,Broker,Self_employed,Female
CTR_000350,CLI_000350,Olivier Moreau,Home,2025-09-23,2026-08-16,484,Suspended,Marseille_13000,Medium,51.0,Web,Self_employed,Female
CTR_000351,CLI_000351,Sandrine Leroy,Auto,2025-01-08,2026-01-16,1141.30€,Active,Lyon_69000,High,42.0,Phone,Worker,
CTR_000352,CLI_000352,Olivier Petit,Auto,2025-02-22,2026-03-26,901.75€,Active,Toulouse_31000,Medium,46.0,Broker,Manager,M
CTR_000353,CLI_000353,Pierre Martin,Auto,2025-08-21,2026-09-17,658.67€,Active,Bordeaux_33000,Medium,45.0,Broker,Employee,Female
CTR_000354,CLI_000354,Laurent David,Home,2024-05-16,04/23/2025,$367.28,Renewed,Dijon_21000,Low,,Broker,Worker,Male
CTR_000355,CLI_000355,Sandrine Leroy,Home,2025-09-06,2026-09-10,284.48€,Active,Dijon_21000,Low,28.0,Agency,Manager,F
CTR_000356,CLI_000356,Isabelle Leroy,Life,2022-12-25,2023-12-17,1651.87€,Renewed,Nantes_44000,Low,53.0,Broker,Self_employed,F
CTR_000357,CLI_000357,Catherine Martin,Health,2023-10-28,2024-11-01,1124.10€,Expired,Dijon_21000,Low,47.0,Web,,M
CTR_000358,CLI_000358,Christine David,Home,2024-05-19,11/05/2025,375.30€,Cancelled,Nantes_44000,Low,63.0,Agency,,F
CTR_000359,CLI_000359,Nathalie Simon,Auto,2025-05-22,2026-06-12,606.63€,Active,Dijon_21000,Low,39.0,Broker,Worker,M
CTR_000360,CLI_000360,Nathalie Leroy,Auto,11-10-2023,2024-09-18,908.92€,Expired,Marseille_13000,Medium,47.0,Web,Self_employed,Male
CTR_000361,CLI_000361,Nathalie Moreau,Auto,2023-03-25,2024-04-17,1010.78 EUR,Cancelled,Marseille_13000,Medium,59.0,Broker,Manager,M
CTR_000362,CLI_000362,Christine Bertrand,Health,2023-07-13,2024-08-03,1425.06€,Cancelled,Marseille_13000,Medium,26.0,Broker,Manager,F
